timestamp,code,name,status,latency_ms,success,error
2026-08-11T16:06:33.739436,MBJ,Jayapura 260,429,52.36,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.781Z""}"
2026-08-11T16:06:33.745661,BBV,Mataram 261,429,48.74,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.785Z""}"
2026-08-11T16:06:33.751862,DAR,Jatinegara 262,429,45.43,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.790Z""}"
2026-08-11T16:06:33.757582,MBK,Mataram 263,429,42.18,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.794Z""}"
2026-08-11T16:06:33.729879,TAZ,Bandung 258,429,77.56,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.805Z""}"
2026-08-11T16:06:33.789598,JAK,Lempuyangan 268,429,20.88,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.808Z""}"
2026-08-11T16:06:33.792857,JAL,Malang 269,429,19.78,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.810Z""}"
2026-08-11T16:06:33.795276,JAM,Manggarai 270,429,20.57,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.812Z""}"
2026-08-11T16:06:33.798030,YAJ,Manado 271,429,21.07,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.816Z""}"
2026-08-11T16:06:33.800472,DAS,Gambir 272,429,23.34,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.820Z""}"
2026-08-11T16:06:33.774968,KAR,Madiun 264,429,50.92,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.823Z""}"
2026-08-11T16:06:33.778849,MBL,Surabaya Pasar Turi 265,429,49.45,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.826Z""}"
2026-08-11T16:06:33.780283,BBW,Manado 266,429,57.46,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.829Z""}"
2026-08-11T16:06:33.782709,BBX,Cirebon 267,429,55.76,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.831Z""}"
2026-08-11T16:06:33.811146,BBY,Cirebon 274,429,27.9,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.834Z""}"
2026-08-11T16:06:33.813770,MBM,Cimahi 275,429,29.05,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.836Z""}"
2026-08-11T16:06:33.816316,MBN,Surabaya Pasar Turi 276,429,29.17,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.838Z""}"
2026-08-11T16:06:33.819735,SBG,Mataram 277,429,26.29,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.840Z""}"
2026-08-11T16:06:33.824327,BBZ,Makassar 278,429,24.92,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.843Z""}"
2026-08-11T16:06:33.826526,GAB,Semarang Tawang 279,429,26.2,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.845Z""}"
2026-08-11T16:06:33.808208,SBF,Denpasar 273,429,46.62,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.847Z""}"
2026-08-11T16:06:33.841314,MBP,Mataram 283,429,15.74,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.850Z""}"
2026-08-11T16:06:33.844194,MBQ,Makassar 284,429,15.95,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.853Z""}"
2026-08-11T16:06:33.846461,PAU,Malang 285,429,18.87,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.856Z""}"
2026-08-11T16:06:33.835794,MBO,Madiun 280,429,31.73,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.859Z""}"
2026-08-11T16:06:33.839357,TBA,Cirebon 281,429,30.45,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.863Z""}"
2026-08-11T16:06:33.840453,TBB,Solo Balapan 282,429,31.42,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.867Z""}"
2026-08-11T16:06:33.858393,MBR,Banjarmasin 290,429,15.34,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.870Z""}"
2026-08-11T16:06:33.863361,MBS,Manggarai 291,429,15.67,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.873Z""}"
2026-08-11T16:06:33.866222,PAV,Bekasi 292,429,14.97,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.877Z""}"
2026-08-11T16:06:33.847554,TBC,Madiun 286,429,36.05,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.879Z""}"
2026-08-11T16:06:33.850663,JAN,Gambir 287,429,35.02,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.882Z""}"
2026-08-11T16:06:33.853621,SBH,Surabaya Pasar Turi 288,429,34.45,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.885Z""}"
2026-08-11T16:06:33.855636,DAT,Jatinegara 289,429,37.07,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.889Z""}"
2026-08-11T16:06:33.876955,PAX,Makassar 296,429,19.79,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.894Z""}"
2026-08-11T16:06:33.879944,BCB,Yogyakarta 297,429,20.25,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.897Z""}"
2026-08-11T16:06:33.881975,BCC,Bekasi 298,429,22.97,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.901Z""}"
2026-08-11T16:06:33.884223,MBT,Jember 299,429,26.12,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.905Z""}"
2026-08-11T16:06:33.886280,YAK,Semarang Tawang 300,429,28.49,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.912Z""}"
2026-08-11T16:06:33.888540,BCD,Manado 301,429,31.3,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.917Z""}"
2026-08-11T16:06:33.868486,KAS,Mataram 293,429,55.48,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.921Z""}"
2026-08-11T16:06:33.870378,BCA,Bekasi 294,429,56.6,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.924Z""}"
2026-08-11T16:06:33.872326,PAW,Madiun 295,429,57.77,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.927Z""}"
2026-08-11T16:06:33.897479,PAY,Balikpapan 303,429,34.88,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.929Z""}"
2026-08-11T16:06:33.900751,KAT,Makassar 304,429,33.93,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.931Z""}"
2026-08-11T16:06:33.907353,DAU,Manado 305,429,29.79,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.934Z""}"
2026-08-11T16:06:33.910903,SBJ,Lempuyangan 306,429,28.31,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.936Z""}"
2026-08-11T16:06:33.915492,KAU,Jember 307,429,26.0,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.939Z""}"
2026-08-11T16:06:33.920444,CAE,Surabaya Pasar Turi 308,429,23.54,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.941Z""}"
2026-08-11T16:06:33.924476,BCE,Pasar Senen 309,429,22.17,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.944Z""}"
2026-08-11T16:06:33.893350,SBI,Makassar 302,429,55.92,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.946Z""}"
2026-08-11T16:06:33.933243,BCF,Malang 312,429,19.98,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.949Z""}"
2026-08-11T16:06:33.935158,KAV,Manggarai 313,429,21.27,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.954Z""}"
2026-08-11T16:06:33.937713,BCG,Surabaya Gubeng 314,429,21.45,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.956Z""}"
2026-08-11T16:06:33.940043,AAD,Cimahi 315,429,28.73,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.959Z""}"
2026-08-11T16:06:33.942084,GAC,Denpasar 316,429,31.41,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.962Z""}"
2026-08-11T16:06:33.944502,GAD,Manggarai 317,429,29.47,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.964Z""}"
2026-08-11T16:06:33.927545,DAV,Madiun 310,429,50.9,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.967Z""}"
2026-08-11T16:06:33.930741,TBD,Banyuwangi 311,429,48.27,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.969Z""}"
2026-08-11T16:06:33.953737,TBE,Denpasar 320,429,26.37,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.971Z""}"
2026-08-11T16:06:33.957052,PAZ,Banjarmasin 321,429,31.6,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.973Z""}"
2026-08-11T16:06:33.966024,JAO,Surabaya Pasar Turi 322,429,23.4,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.976Z""}"
2026-08-11T16:06:33.947371,KAW,Surabaya Pasar Turi 318,429,46.64,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.978Z""}"
2026-08-11T16:06:33.949981,MBU,Madiun 319,429,46.19,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.982Z""}"
2026-08-11T16:06:33.974449,BCH,Jember 323,429,22.39,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.988Z""}"
2026-08-11T16:06:33.975735,SBK,Madiun 324,429,24.59,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.992Z""}"
2026-08-11T16:06:33.976776,KAX,Makassar 325,429,27.34,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.994Z""}"
2026-08-11T16:06:33.982483,SBL,Banjarmasin 326,429,28.1,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:33.998Z""}"
2026-08-11T16:06:33.985117,AAE,Samarinda 327,429,27.89,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.001Z""}"
2026-08-11T16:06:33.987019,PBA,Jayapura 328,429,32.64,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.004Z""}"
2026-08-11T16:06:33.990862,MBV,Pasar Senen 329,429,32.37,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.007Z""}"
2026-08-11T16:06:33.992412,KAY,Mataram 330,429,33.33,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.011Z""}"
2026-08-11T16:06:33.994857,SBM,Banjarmasin 331,429,32.0,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.014Z""}"
2026-08-11T16:06:33.997786,KAZ,Jember 332,429,29.59,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.018Z""}"
2026-08-11T16:06:33.998924,JAP,Pontianak 333,429,32.35,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.021Z""}"
2026-08-11T16:06:34.002336,CAF,Semarang Poncol 334,429,30.99,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.024Z""}"
2026-08-11T16:06:34.009009,KBA,Yogyakarta 335,429,26.46,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.027Z""}"
2026-08-11T16:06:34.011401,MBW,Pontianak 336,429,26.11,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.030Z""}"
2026-08-11T16:06:34.020768,TBF,Bekasi 337,429,18.65,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.033Z""}"
2026-08-11T16:06:34.021867,PBB,Bandung 338,429,19.77,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.037Z""}"
2026-08-11T16:06:34.024516,SBN,Lempuyangan 339,429,19.28,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.039Z""}"
2026-08-11T16:06:34.028062,PBC,Surabaya Gubeng 340,429,19.13,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.042Z""}"
2026-08-11T16:06:34.029186,BCI,Bekasi 341,429,20.24,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.044Z""}"
2026-08-11T16:06:34.030237,BCJ,Manado 342,429,21.33,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.047Z""}"
2026-08-11T16:06:34.040192,CAG,Cimahi 347,429,13.51,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.050Z""}"
2026-08-11T16:06:34.042286,BCK,Manggarai 348,429,14.2,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.053Z""}"
2026-08-11T16:06:34.045399,JAQ,Semarang Tawang 349,429,16.77,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.058Z""}"
2026-08-11T16:06:34.032277,DAW,Bogor 343,429,34.94,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.065Z""}"
2026-08-11T16:06:34.034348,MBX,Manado 344,429,35.97,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.067Z""}"
2026-08-11T16:06:34.036308,SBO,Kiaracondong 345,429,36.1,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.070Z""}"
2026-08-11T16:06:34.038291,MBY,Malang 346,429,36.52,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.072Z""}"
2026-08-11T16:06:34.054246,BCM,Madiun 353,429,23.66,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.075Z""}"
2026-08-11T16:06:34.056985,SBQ,Jayapura 354,429,23.05,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.077Z""}"
2026-08-11T16:06:34.062632,SBR,Surabaya Gubeng 355,429,20.05,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.080Z""}"
2026-08-11T16:06:34.067731,DAX,Surabaya Pasar Turi 356,429,17.38,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.082Z""}"
2026-08-11T16:06:34.070833,TBG,Yogyakarta 357,429,16.31,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.085Z""}"
2026-08-11T16:06:34.048025,SBP,Manggarai 350,429,41.96,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.087Z""}"
2026-08-11T16:06:34.050029,MBZ,Balikpapan 351,429,43.54,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.090Z""}"
2026-08-11T16:06:34.052072,BCL,Banjarmasin 352,429,44.15,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.093Z""}"
2026-08-11T16:06:34.078461,MCC,Pasar Senen 360,429,19.9,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.096Z""}"
2026-08-11T16:06:34.080519,JAR,Kiaracondong 361,429,23.66,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.099Z""}"
2026-08-11T16:06:34.083232,KBB,Denpasar 362,429,22.72,False,"{""success"":false,""message"":""ThrottlerException: Too Many Requests"",""error"":{""code"":""TOO_MANY_REQUESTS""},""path"":""/api/v1/stations"",""timestamp"":""2026-08-11T09:06:34.101Z""}"
